Channel,Rank,Bank,Row,AvgOpenDuration,OpenCount,AvgReopenInterval,TotalRefreshes,AvgRefreshesBetweenReopens
0,0,1,64839,1.90991e+06,8,4.24652e+06,2571,321.375
0,0,1,65378,6.49544e+06,2,6.49548e+06,2571,1285.5
0,0,1,66428,754584,6,1.85019e+06,2571,428.5
0,0,1,66550,6.81256e+06,4,9.38229e+06,2571,642.75
0,0,1,66551,265549,11,1.00904e+06,2571,233.727
0,0,1,66561,398369,11,3.47625e+06,2571,233.727
0,0,2,4097,941498,21,1.54371e+06,2571,122.429
0,0,2,4098,1.51851e+06,6,5.12707e+06,2571,428.5
0,0,2,4107,1442,2,1477,2571,1285.5
0,0,2,4134,298957,14,974372,2571,183.643
0,0,2,4137,778952,21,1.32131e+06,2571,122.429
0,0,2,4138,295113,43,903775,2571,59.7907
0,0,2,4139,1.56175e+06,15,2.65242e+06,2571,171.4
0,0,2,4140,1.96699e+06,9,2.20371e+06,2571,285.667
0,0,2,4141,2.71605e+06,3,2.7162e+06,2571,857
0,0,2,4143,283348,72,512021,2571,35.7083
0,0,2,4144,822.857,7,206919,2571,367.286
0,0,2,4147,159966,9,160762,2571,285.667
0,0,2,4148,3.4565e+06,7,3.98965e+06,2571,367.286
0,0,2,4157,2.20252e+06,4,4.09122e+06,2571,642.75
0,0,2,4159,1.79416e+06,10,1.9801e+06,2571,257.1
0,0,2,4160,187875,2,187910,2571,1285.5
0,0,2,4178,2.11834e+06,3,2.26354e+06,2571,857
0,0,2,4179,3.90176e+06,3,6.44471e+06,2571,857
0,0,2,4380,2.052e+06,18,2.1586e+06,2571,142.833
0,0,2,4393,1.93904e+06,3,1.94296e+06,2571,857
0,0,2,4394,33854.7,41,561076,2571,62.7073
0,0,2,4402,123890,93,424568,2571,27.6452
0,0,2,4405,259613,3,2.18991e+06,2571,857
0,0,2,4406,1.17393e+06,12,2.13971e+06,2571,214.25
0,0,2,4420,166706,43,495681,2571,59.7907
0,0,2,4423,273881,13,598858,2571,197.769
0,0,2,4424,29974.3,511,55703,2571,5.03131
0,0,2,4425,26512.3,98,395955,2571,26.2347
0,0,2,4426,20352.6,120,329078,2571,21.425
0,0,2,4427,98106.4,60,352355,2571,42.85
0,0,2,4428,390020,20,1.90591e+06,2571,128.55
0,0,2,4429,203970,55,717983,2571,46.7455
0,0,2,4430,506674,22,1.58963e+06,2571,116.864
0,0,2,4431,48944.3,15,489374,2571,171.4
0,0,2,4432,4327.93,30,789642,2571,85.7
0,0,2,4439,109390,74,495938,2571,34.7432
0,0,2,4440,2.76069e+06,3,2.76523e+06,2571,857
0,0,2,4441,245777,69,571586,2571,37.2609
0,0,2,4442,243130,68,572806,2571,37.8088
0,0,2,4443,197947,35,1.03413e+06,2571,73.4571
0,0,2,4444,98143.4,13,1.82284e+06,2571,197.769
0,0,2,4445,5.58466e+06,5,7.4827e+06,2571,514.2
0,0,2,4447,26368,55,677951,2571,46.7455
0,0,2,4450,3.70438e+06,2,3.70441e+06,2571,1285.5
0,0,2,4452,116842,58,323821,2571,44.3276
0,0,2,4453,113397,60,613716,2571,42.85
0,0,2,4454,1.3855e+06,3,1.61769e+06,2571,857
0,0,2,4455,219221,49,602789,2571,52.4694
0,0,2,4457,9993.1,78,326097,2571,32.9615
0,0,2,4458,8119.96,28,952727,2571,91.8214
0,0,2,4460,201902,32,486794,2571,80.3438
0,0,2,4462,102230,11,1.56033e+06,2571,233.727
0,0,2,4464,834892,2,834927,2571,1285.5
0,0,2,4475,82349.8,9,975858,2571,285.667
0,0,2,4476,162447,101,364857,2571,25.4554
0,0,2,4477,183446,13,1.11872e+06,2571,197.769
0,0,2,4478,98753.6,9,967789,2571,285.667
0,0,2,4479,403892,2,403928,2571,1285.5
0,0,2,4480,102011,13,1.32653e+06,2571,197.769
0,0,2,4481,2.81273e+06,5,3.01275e+06,2571,514.2
0,0,2,4482,569847,10,2.0921e+06,2571,257.1
0,0,2,4484,1.08135e+06,8,1.83946e+06,2571,321.375
0,0,2,4486,4.37198e+06,2,4.37202e+06,2571,1285.5
0,0,2,4488,1.49129e+06,10,2.45598e+06,2571,257.1
0,0,2,4491,131218,71,407517,2571,36.2113
0,0,2,4493,15506.5,393,37670.2,2571,6.54198
0,0,2,4494,18132.8,145,53525.3,2571,17.731
0,0,2,4495,1503.22,205,5232.09,2571,12.5415
0,0,2,4505,1.12608e+06,4,2.39459e+06,2571,642.75
0,0,2,4507,1.15628e+06,8,1.76205e+06,2571,321.375
0,0,2,4508,711829,11,1.4305e+06,2571,233.727
0,0,2,4513,363962,6,1.46798e+06,2571,428.5
0,0,2,4516,1.22494e+06,13,1.84041e+06,2571,197.769
0,0,2,4522,420684,6,2.37986e+06,2571,428.5
0,0,2,4535,2.23981e+06,3,2.23986e+06,2571,857
0,0,2,4547,1.00131e+06,5,2.84961e+06,2571,514.2
0,0,2,4554,1.68917e+06,5,1.78099e+06,2571,514.2
0,0,2,4555,1.02829e+06,8,1.99164e+06,2571,321.375
0,0,2,4562,625313,12,1.21524e+06,2571,214.25
0,0,2,4563,1306,2,1341,2571,1285.5
0,0,2,4575,307170,20,1.32203e+06,2571,128.55
0,0,2,4576,2.25227e+06,4,2.41472e+06,2571,642.75
0,0,2,4578,384248,14,1.61821e+06,2571,183.643
0,0,2,4583,2.7772e+06,4,3.48439e+06,2571,642.75
0,0,2,4584,741239,14,1.08088e+06,2571,183.643
0,0,2,4593,887827,7,1.35998e+06,2571,367.286
0,0,2,4599,112.5,4,3.65771e+06,2571,642.75
0,0,2,4600,82.6667,6,1.3405e+06,2571,428.5
0,0,2,4601,29543,2,29578.5,2571,1285.5
0,0,2,4602,1.03412e+06,8,1.91059e+06,2571,321.375
0,0,2,4607,35317.4,5,5.01527e+06,2571,514.2
0,0,2,4608,299.667,3,8.29349e+06,2571,857
0,0,2,4613,1.31016e+06,4,1.9298e+06,2571,642.75
0,0,2,4619,1.31196e+06,3,1.31205e+06,2571,857
0,0,2,4621,1.24528e+06,6,2.19887e+06,2571,428.5
0,0,2,4622,1111.12,8,2.0638e+06,2571,321.375
0,0,2,4624,1.32869e+06,6,2.58615e+06,2571,428.5
0,0,2,4629,531817,6,2.32147e+06,2571,428.5
0,0,2,4635,1.61004e+06,8,1.94824e+06,2571,321.375
0,0,2,4639,278939,73,522985,2571,35.2192
0,0,2,4640,62044.2,302,105960,2571,8.51325
0,0,2,4646,544698,38,961187,2571,67.6579
0,0,2,4647,116390,167,221604,2571,15.3952
0,0,2,4657,87308.7,57,623953,2571,45.1053
0,0,2,4658,277365,12,551432,2571,214.25
0,0,2,4659,182468,8,802622,2571,321.375
0,0,2,4676,13328.4,10,1.02681e+06,2571,257.1
0,0,2,4678,123,5,1.05897e+06,2571,514.2
0,0,2,4679,1.57585e+06,6,2.66615e+06,2571,428.5
0,0,2,4680,369909,20,409594,2571,128.55
0,0,2,4684,2.36531e+06,3,5.47315e+06,2571,857
0,0,2,4685,199280,46,377196,2571,55.8913
0,0,2,4688,3.69977e+06,2,3.69981e+06,2571,1285.5
0,0,2,4691,233554,96,364874,2571,26.7812
0,0,2,4692,388293,13,1.33176e+06,2571,197.769
0,0,2,4695,35882.1,9,1.12869e+06,2571,285.667
0,0,2,4697,536.375,8,1.00954e+06,2571,321.375
0,0,2,4721,121417,7,359087,2571,367.286
0,0,2,4723,550719,10,1.67222e+06,2571,257.1
0,0,2,4724,1.48609e+06,3,3.28849e+06,2571,857
0,0,2,4725,613784,15,2.48716e+06,2571,171.4
0,0,2,4730,153492,60,284587,2571,42.85
0,0,2,4733,115,4,4.24162e+06,2571,642.75
0,0,2,4734,3.8188e+06,2,3.81883e+06,2571,1285.5
0,0,2,4739,547306,5,2.39779e+06,2571,514.2
0,0,2,4740,696016,6,1.58913e+06,2571,428.5
0,0,2,4745,132552,8,527142,2571,321.375
0,0,2,4746,2.20012e+06,3,2.20017e+06,2571,857
0,0,2,4792,80633.8,5,1.83483e+06,2571,514.2
0,0,2,4794,281583,24,715241,2571,107.125
0,0,2,4839,964261,14,1.64954e+06,2571,183.643
0,0,2,4840,1.15543e+06,3,2.2911e+06,2571,857
0,0,2,4852,1.73273e+06,8,1.86279e+06,2571,321.375
0,0,2,4854,603514,12,739757,2571,214.25
0,0,2,4855,231.5,2,266.5,2571,1285.5
0,0,2,4856,100.667,15,1.4292e+06,2571,171.4
0,0,2,4861,2.05048e+06,5,3.5101e+06,2571,514.2
0,0,2,4862,365777,7,2.19309e+06,2571,367.286
0,0,2,4863,258660,2,258694,2571,1285.5
0,0,2,4864,1.50984e+06,8,2.30964e+06,2571,321.375
0,0,2,4878,1.10005e+06,4,2.03809e+06,2571,642.75
0,0,2,4879,112.5,4,4579.25,2571,642.75
0,0,2,4880,63719.5,15,517265,2571,171.4
0,0,2,4889,2124.48,21,375175,2571,122.429
0,0,2,4932,847853,5,2.55952e+06,2571,514.2
0,0,2,4937,1.52544e+06,6,1.64765e+06,2571,428.5
0,0,2,5059,311013,6,1.4545e+06,2571,428.5
0,0,2,5065,969831,7,3.2436e+06,2571,367.286
0,0,2,5075,482224,3,553642,2571,857
0,0,2,5076,605362,9,911289,2571,285.667
0,0,2,5085,9561.12,8,56576,2571,321.375
0,0,2,5086,509814,18,912358,2571,142.833
0,0,2,5087,313344,26,632297,2571,98.8846
0,0,2,5088,77031.8,6,122925,2571,428.5
0,0,2,5089,2236.36,22,273093,2571,116.864
0,0,2,5104,267631,3,2.69966e+06,2571,857
0,0,2,5115,401,2,436,2571,1285.5
0,0,2,5219,1.46343e+06,6,1.54282e+06,2571,428.5
0,0,2,5220,413840,13,966469,2571,197.769
0,0,2,5246,6.69621e+06,5,7.00749e+06,2571,514.2
0,0,2,5396,2.445e+06,4,3.90185e+06,2571,642.75
0,0,2,5732,807649,9,1.36839e+06,2571,285.667
0,0,2,5860,1.88976e+06,2,1.8898e+06,2571,1285.5
0,0,2,5993,1.51546e+06,2,1.5155e+06,2571,1285.5
0,0,2,6025,1.81094e+06,6,2.33559e+06,2571,428.5
0,0,2,6119,967231,2,967266,2571,1285.5
0,0,2,6915,370285,37,617365,2571,69.4865
0,0,2,6916,67919.9,30,517497,2571,85.7
0,0,2,6917,1492,44,328034,2571,58.4318
0,0,2,6918,342160,35,633086,2571,73.4571
0,0,2,6931,76996.7,165,236301,2571,15.5818
0,0,2,6949,2.23454e+06,3,4.22572e+06,2571,857
0,0,2,6950,885364,10,2.34347e+06,2571,257.1
0,0,2,7000,2699.4,5,72855.4,2571,514.2
0,0,2,7001,1.76631e+06,6,2.74515e+06,2571,428.5
0,0,2,7002,1.23969e+06,7,1.29272e+06,2571,367.286
0,0,2,7027,314802,7,1.36697e+06,2571,367.286
0,0,2,7028,38772.5,11,834729,2571,233.727
0,0,2,7029,473298,4,2.44713e+06,2571,642.75
0,0,2,7030,514960,7,1.18709e+06,2571,367.286
0,0,2,7047,1.43568e+06,10,3.06951e+06,2571,257.1
0,0,2,7048,544493,27,1.03207e+06,2571,95.2222
0,0,2,7049,549424,8,875102,2571,321.375
0,0,2,7095,364506,10,1.69878e+06,2571,257.1
0,0,2,7096,451684,5,2.47102e+06,2571,514.2
0,0,2,7222,2.41428e+06,4,2.41441e+06,2571,642.75
0,0,2,7286,2.39758e+06,14,2.47866e+06,2571,183.643
0,0,2,7445,744255,9,893106,2571,285.667
0,0,2,7446,1.6475e+06,11,2.23462e+06,2571,233.727
0,0,2,7447,166598,72,504636,2571,35.7083
0,0,2,7448,125673,109,327375,2571,23.5872
0,0,2,7473,159964,97,376846,2571,26.5052
0,0,2,7475,940849,5,2.15563e+06,2571,514.2
0,0,2,7501,327072,23,391586,2571,111.783
0,0,2,7502,544.571,7,2.69086e+06,2571,367.286
0,0,2,7580,1.1385e+06,23,1.48307e+06,2571,111.783
0,0,2,7581,3.52415e+06,5,3.88769e+06,2571,514.2
0,0,2,7582,9327.25,4,31729,2571,642.75
0,0,2,7606,992907,5,3.66972e+06,2571,514.2
0,0,2,7719,1.18665e+06,13,1.21346e+06,2571,197.769
0,0,2,7720,3.74366e+06,2,3.7437e+06,2571,1285.5
0,0,2,7740,2.78946e+06,4,3.28516e+06,2571,642.75
0,0,2,7741,513569,7,1.54641e+06,2571,367.286
0,0,2,8039,1.1145e+06,7,1.12271e+06,2571,367.286
0,0,2,8281,1.94981e+06,4,2.16752e+06,2571,642.75
0,0,2,8381,187102,3,579342,2571,857
0,0,2,8413,2.38058e+06,4,3.10693e+06,2571,642.75
0,0,2,9018,1.94133e+06,3,1.94138e+06,2571,857
0,0,2,9079,2.91584e+06,2,2.91587e+06,2571,1285.5
0,0,2,9955,63063.1,31,753626,2571,82.9355
0,0,2,9956,271781,27,560473,2571,95.2222
0,0,2,9957,147804,46,645397,2571,55.8913
0,0,2,9958,137640,29,1.03849e+06,2571,88.6552
0,0,2,10275,1.2147e+06,6,1.22037e+06,2571,428.5
0,0,2,10281,420748,20,804972,2571,128.55
0,0,2,10282,709919,10,1.49961e+06,2571,257.1
0,0,2,10791,3.28858e+06,2,3.28862e+06,2571,1285.5
0,0,2,11079,253.6,5,5419,2571,514.2
0,0,2,11081,186186,4,986837,2571,642.75
0,0,2,11189,3.73251e+06,2,3.73255e+06,2571,1285.5
0,0,2,11354,885258,10,1.0243e+06,2571,257.1
0,0,2,12822,3.31946e+06,2,3.31949e+06,2571,1285.5
0,0,2,12970,2.29985e+06,3,2.58082e+06,2571,857
0,0,2,13002,595349,12,826351,2571,214.25
0,0,2,13034,3.51756e+06,2,3.5176e+06,2571,1285.5
0,0,2,13098,1.07424e+06,2,1.0743e+06,2571,1285.5
0,0,2,13162,291771,18,941763,2571,142.833
0,0,2,13648,1.78813e+06,4,1.78819e+06,2571,642.75
0,0,2,14954,758004,15,763714,2571,171.4
0,0,2,14957,73169,12,1.93594e+06,2571,214.25
0,0,2,14961,11643.3,39,415312,2571,65.9231
0,0,2,14962,5254.15,13,623556,2571,197.769
0,0,2,14965,80730.2,5,164923,2571,514.2
0,0,2,14966,31873.6,15,2.22892e+06,2571,171.4
0,0,2,14967,2.37236e+06,3,2.37241e+06,2571,857
0,0,2,14968,123288,84,190453,2571,30.6071
0,0,2,14969,244.667,3,103383,2571,857
0,0,2,14971,1.15309e+06,2,1.15312e+06,2571,1285.5
0,0,2,14973,1.68668e+06,5,2.99266e+06,2571,514.2
0,0,2,14977,2.13603e+06,4,3.78117e+06,2571,642.75
0,0,2,14982,3.18238e+06,2,3.18242e+06,2571,1285.5
0,0,2,14983,49344.8,47,385891,2571,54.7021
0,0,2,14984,273649,34,737490,2571,75.6176
0,0,2,14990,1.39998e+06,18,2.08562e+06,2571,142.833
0,0,2,14991,659632,4,1.67669e+06,2571,642.75
0,0,2,14993,422.5,2,457.5,2571,1285.5
0,0,2,14994,1.43448e+06,6,1.43458e+06,2571,428.5
0,0,2,14995,12530.2,17,960305,2571,151.235
0,0,2,14996,775361,31,1.16387e+06,2571,82.9355
0,0,2,14997,86887.6,44,379326,2571,58.4318
0,0,2,14998,284284,12,2.59904e+06,2571,214.25
0,0,2,15000,1.67666e+06,5,4.42192e+06,2571,514.2
0,0,2,15007,168554,8,1.19777e+06,2571,321.375
0,0,2,15017,150441,118,315213,2571,21.7881
0,0,2,15020,39218.8,332,73836,2571,7.74398
0,0,2,15023,37550.9,493,61786.7,2571,5.21501
0,0,2,15027,503386,9,1.7337e+06,2571,285.667
0,0,2,15028,378.25,8,2.01263e+06,2571,321.375
0,0,2,15035,380315,6,2.37076e+06,2571,428.5
0,0,2,15038,15594,2,15629,2571,1285.5
0,0,2,15039,1619.33,6,5230.17,2571,428.5
0,0,2,15045,272,4,2.11283e+06,2571,642.75
0,0,2,15047,622172,12,1.29694e+06,2571,214.25
0,0,2,15057,565.5,4,36033.5,2571,642.75
0,0,2,64811,753224,8,803222,2571,321.375
0,0,2,64819,156388,62,627253,2571,41.4677
0,0,2,64820,428404,35,687696,2571,73.4571
0,0,2,64822,124828,40,579138,2571,64.275
0,0,2,64823,3183.33,3,480865,2571,857
0,0,2,64824,5.57636e+06,4,7.85403e+06,2571,642.75
0,0,2,64827,1.74813e+06,5,4.25089e+06,2571,514.2
0,0,2,64829,141557,56,694573,2571,45.9107
0,0,2,64840,3.02764e+06,2,3.02768e+06,2571,1285.5
0,0,2,65449,3.70041e+06,3,3.70045e+06,2571,857
0,0,2,65619,962405,5,5.15868e+06,2571,514.2
0,0,2,66428,751977,2,752012,2571,1285.5
0,0,2,66531,2.61725e+06,3,7.08348e+06,2571,857
0,0,2,66551,250621,27,1.25856e+06,2571,95.2222
0,0,3,4098,1.82271e+06,15,2.53415e+06,2571,171.4
0,0,3,4105,1.86783e+06,5,4.81546e+06,2571,514.2
0,0,3,4128,8.4975e+06,2,8.49754e+06,2571,1285.5
0,0,3,4133,2.84761e+06,2,2.84765e+06,2571,1285.5
0,0,3,4136,1.39018e+06,5,2.89098e+06,2571,514.2
0,0,3,4137,694016,6,6.36965e+06,2571,428.5
0,0,3,4138,668937,39,892647,2571,65.9231
0,0,3,4139,755770,34,1.12525e+06,2571,75.6176
0,0,3,4140,382491,18,500476,2571,142.833
0,0,3,4143,476532,3,947514,2571,857
0,0,3,4179,5.46178e+06,5,5.49137e+06,2571,514.2
0,0,3,4388,466502,24,735354,2571,107.125
0,0,3,4391,162169,6,535406,2571,428.5
0,0,3,4393,397291,20,1.7223e+06,2571,128.55
0,0,3,4394,154334,20,765408,2571,128.55
0,0,3,4399,1889.5,2,3573,2571,1285.5
0,0,3,4401,6533.15,27,701164,2571,95.2222
0,0,3,4402,84294.8,74,515462,2571,34.7432
0,0,3,4406,927334,6,3.14781e+06,2571,428.5
0,0,3,4410,1.6957e+06,9,3.95172e+06,2571,285.667
0,0,3,4419,629006,23,1.71682e+06,2571,111.783
0,0,3,4420,601149,33,828717,2571,77.9091
0,0,3,4423,15276.1,424,37209.5,2571,6.06368
0,0,3,4424,18526,606,48068.7,2571,4.24257
0,0,3,4425,133578,49,713253,2571,52.4694
0,0,3,4426,79473.9,77,503202,2571,33.3896
0,0,3,4427,784170,22,1.53639e+06,2571,116.864
0,0,3,4428,215665,72,539720,2571,35.7083
0,0,3,4429,93955.5,85,464522,2571,30.2471
0,0,3,4430,723114,12,1.66573e+06,2571,214.25
0,0,3,4431,253910,38,584162,2571,67.6579
0,0,3,4432,232200,25,568478,2571,102.84
0,0,3,4439,173915,35,959253,2571,73.4571
0,0,3,4440,239.641,39,655707,2571,65.9231
0,0,3,4441,95926.3,174,204363,2571,14.7759
0,0,3,4442,388380,10,1.62682e+06,2571,257.1
0,0,3,4444,2.83508e+06,4,3.08018e+06,2571,642.75
0,0,3,4452,224366,32,358635,2571,80.3438
0,0,3,4453,365078,26,1.46855e+06,2571,98.8846
0,0,3,4454,2.54289e+06,3,2.73369e+06,2571,857
0,0,3,4455,123234,7,1.35191e+06,2571,367.286
0,0,3,4456,538108,9,1.14331e+06,2571,285.667
0,0,3,4457,29536.8,184,108001,2571,13.9728
0,0,3,4458,466252,40,866601,2571,64.275
0,0,3,4460,41374.7,10,1.82786e+06,2571,257.1
0,0,3,4462,520722,9,1.11562e+06,2571,285.667
0,0,3,4463,343450,6,1.13259e+06,2571,428.5
0,0,3,4464,609.333,3,3.50935e+06,2571,857
0,0,3,4473,1.87246e+06,7,2.46719e+06,2571,367.286
0,0,3,4476,632221,42,919037,2571,61.2143
0,0,3,4477,788541,3,788587,2571,857
0,0,3,4478,647816,12,2.28821e+06,2571,214.25
0,0,3,4479,847531,5,1.73545e+06,2571,514.2
0,0,3,4481,541437,7,1.36332e+06,2571,367.286
0,0,3,4483,179716,26,544384,2571,98.8846
0,0,3,4484,974884,13,1.17439e+06,2571,197.769
0,0,3,4485,18971.3,10,860502,2571,257.1
0,0,3,4486,1.34441e+06,7,2.19554e+06,2571,367.286
0,0,3,4487,437.6,5,2.9691e+06,2571,514.2
0,0,3,4491,38245.6,14,1.03675e+06,2571,183.643
0,0,3,4493,15189.5,485,28595,2571,5.30103
0,0,3,4494,11999.1,294,24162.5,2571,8.7449
0,0,3,4495,1318.47,36,1951.75,2571,71.4167
0,0,3,4505,1.00757e+06,8,1.04663e+06,2571,321.375
0,0,3,4508,73177,10,2.54892e+06,2571,257.1
0,0,3,4521,88,6,2.31567e+06,2571,428.5
0,0,3,4527,1.16738e+06,6,2.76246e+06,2571,428.5
0,0,3,4536,486855,7,501803,2571,367.286
0,0,3,4547,2.6909e+06,3,2.69095e+06,2571,857
0,0,3,4553,587425,15,1.49091e+06,2571,171.4
0,0,3,4555,474118,4,2.13202e+06,2571,642.75
0,0,3,4561,3.57828e+06,2,3.57832e+06,2571,1285.5
0,0,3,4562,621192,10,2.97869e+06,2571,257.1
0,0,3,4563,855887,7,1.77811e+06,2571,367.286
0,0,3,4576,75,6,418413,2571,428.5
0,0,3,4577,1263.2,5,3.14943e+06,2571,514.2
0,0,3,4578,2.0485e+06,7,2.49699e+06,2571,367.286
0,0,3,4583,1.30037e+06,4,1.64144e+06,2571,642.75
0,0,3,4584,8109.25,4,1.71532e+06,2571,642.75
0,0,3,4594,1.39954e+06,9,1.41098e+06,2571,285.667
0,0,3,4600,992499,5,2.40076e+06,2571,514.2
0,0,3,4601,3.07658e+06,10,3.1695e+06,2571,257.1
0,0,3,4607,318564,31,511335,2571,82.9355
0,0,3,4608,1.20457e+06,19,1.3321e+06,2571,135.316
0,0,3,4613,431480,10,792077,2571,257.1
0,0,3,4614,1.1185e+06,15,1.13167e+06,2571,171.4
0,0,3,4624,1.33531e+06,5,2.23168e+06,2571,514.2
0,0,3,4629,1.73186e+06,3,1.24345e+07,2571,857
0,0,3,4630,697193,8,1.87499e+06,2571,321.375
0,0,3,4638,410645,23,848544,2571,111.783
0,0,3,4639,2.5259e+06,2,2.52593e+06,2571,1285.5
0,0,3,4640,75639.3,329,104705,2571,7.81459
0,0,3,4645,83819,200,165923,2571,12.855
0,0,3,4647,381950,14,2.74899e+06,2571,183.643
0,0,3,4648,50816.2,395,92558.7,2571,6.50886
0,0,3,4657,626456,7,2.01916e+06,2571,367.286
0,0,3,4658,40,12,130576,2571,214.25
0,0,3,4669,116974,14,626374,2571,183.643
0,0,3,4675,96873.8,19,885016,2571,135.316
0,0,3,4677,2056,2,2091,2571,1285.5
0,0,3,4678,20272,2,20307,2571,1285.5
0,0,3,4679,1.01395e+06,7,1.07518e+06,2571,367.286
0,0,3,4680,31182.1,75,109232,2571,34.28
0,0,3,4683,490383,9,1.56305e+06,2571,285.667
0,0,3,4687,542104,10,1.61624e+06,2571,257.1
0,0,3,4691,247225,71,396891,2571,36.2113
0,0,3,4692,657629,26,1.10499e+06,2571,98.8846
0,0,3,4695,528814,19,1.86859e+06,2571,135.316
0,0,3,4696,12006.6,8,1.26755e+06,2571,321.375
0,0,3,4697,15441.4,8,2.88793e+06,2571,321.375
0,0,3,4699,1.17488e+06,9,1.76809e+06,2571,285.667
0,0,3,4705,3416,3,3462.67,2571,857
0,0,3,4706,322.75,4,4.48639e+06,2571,642.75
0,0,3,4721,1928.33,3,1975,2571,857
0,0,3,4724,1.2743e+06,15,1.5546e+06,2571,171.4
0,0,3,4727,576060,38,1.00626e+06,2571,67.6579
0,0,3,4729,483.333,6,616.667,2571,428.5
0,0,3,4733,569,3,615.667,2571,857
0,0,3,4734,692591,11,766091,2571,233.727
0,0,3,4739,1.90097e+06,4,1.90103e+06,2571,642.75
0,0,3,4740,438253,9,555936,2571,285.667
0,0,3,4741,1.86798e+06,4,1.86863e+06,2571,642.75
0,0,3,4742,2.30117e+06,5,3.91492e+06,2571,514.2
0,0,3,4743,911095,4,3.40996e+06,2571,642.75
0,0,3,4744,1.88477e+06,3,5.51289e+06,2571,857
0,0,3,4745,106839,6,1.55468e+06,2571,428.5
0,0,3,4792,139429,8,1.16724e+06,2571,321.375
0,0,3,4794,789327,9,1.84183e+06,2571,285.667
0,0,3,4842,1.33333,3,525639,2571,857
0,0,3,4851,1.24717e+06,8,1.25165e+06,2571,321.375
0,0,3,4852,2.85692e+06,2,2.85695e+06,2571,1285.5
0,0,3,4854,4.36048e+06,2,4.36051e+06,2571,1285.5
0,0,3,4855,949730,7,1.59555e+06,2571,367.286
0,0,3,4856,3.61729e+06,4,4.41124e+06,2571,642.75
0,0,3,4858,1.5724e+06,6,1.6046e+06,2571,428.5
0,0,3,4879,1.8514e+06,4,1.85388e+06,2571,642.75
0,0,3,4880,2.24101e+06,3,2.2538e+06,2571,857
0,0,3,4889,56557.6,14,121431,2571,183.643
0,0,3,4890,2.41596e+06,4,2.52269e+06,2571,642.75
0,0,3,4903,2.13521e+06,13,2.1813e+06,2571,197.769
0,0,3,4904,2.01573e+06,15,2.33683e+06,2571,171.4
0,0,3,4938,600.8,5,812.4,2571,514.2
0,0,3,5059,749928,4,2.63206e+06,2571,642.75
0,0,3,5060,1190.22,9,1858.33,2571,285.667
0,0,3,5067,490876,8,505554,2571,321.375
0,0,3,5076,304593,20,843261,2571,128.55
0,0,3,5085,871171,9,961938,2571,285.667
0,0,3,5086,238180,19,537677,2571,135.316
0,0,3,5087,600809,12,648534,2571,214.25
0,0,3,5088,8621.23,30,947494,2571,85.7
0,0,3,5092,3169.2,5,4761,2571,514.2
0,0,3,5211,2.7826e+06,4,3.49005e+06,2571,642.75
0,0,3,5220,254.765,17,422694,2571,151.235
0,0,3,6057,1.99014e+06,6,2.01138e+06,2571,428.5
0,0,3,6085,2.55804e+06,2,2.55808e+06,2571,1285.5
0,0,3,6185,2.12785e+06,4,2.84496e+06,2571,642.75
0,0,3,6915,89792.1,30,608211,2571,85.7
0,0,3,6916,286595,27,854275,2571,95.2222
0,0,3,6917,197912,26,605653,2571,98.8846
0,0,3,6918,59.5,14,1.1009e+06,2571,183.643
0,0,3,6931,184624,104,351006,2571,24.7212
0,0,3,6950,662521,23,1.34678e+06,2571,111.783
0,0,3,6999,393895,15,1.62811e+06,2571,171.4
0,0,3,7000,1.09538e+06,13,1.33307e+06,2571,197.769
0,0,3,7001,3.18408e+06,3,3.18413e+06,2571,857
0,0,3,7002,185433,11,870898,2571,233.727
0,0,3,7027,1.1613e+06,9,1.45452e+06,2571,285.667
0,0,3,7028,73885.4,5,1.801e+06,2571,514.2
0,0,3,7029,233512,5,758674,2571,514.2
0,0,3,7030,382864,6,1.63912e+06,2571,428.5
0,0,3,7047,648331,9,1.08898e+06,2571,285.667
0,0,3,7048,927762,13,1.28005e+06,2571,197.769
0,0,3,7049,161415,11,1.08374e+06,2571,233.727
0,0,3,7050,802808,18,1.65324e+06,2571,142.833
0,0,3,7095,107068,6,1.7077e+06,2571,428.5
0,0,3,7096,570975,10,2.36076e+06,2571,257.1
0,0,3,7388,2022,6,4232.5,2571,428.5
0,0,3,7414,1.34316e+06,11,1.37151e+06,2571,233.727
0,0,3,7445,177589,5,1.96792e+06,2571,514.2
0,0,3,7447,26848.6,701,51751.4,2571,3.66762
0,0,3,7448,92913.6,172,207283,2571,14.9477
0,0,3,7473,16315.6,1206,28943.2,2571,2.13184
0,0,3,7476,24888.4,778,49338.1,2571,3.30463
0,0,3,7502,101841,129,270112,2571,19.9302
0,0,3,7580,218719,37,393907,2571,69.4865
0,0,3,7581,263868,78,318455,2571,32.9615
0,0,3,7582,101430,38,260953,2571,67.6579
0,0,3,7606,99150.1,222,166769,2571,11.5811
0,0,3,7672,56254,4,1.62244e+06,2571,642.75
0,0,3,7736,215443,22,365192,2571,116.864
0,0,3,7741,401891,17,487230,2571,151.235
0,0,3,7742,253308,11,1.2666e+06,2571,233.727
0,0,3,7800,2.25207e+06,6,2.2523e+06,2571,428.5
0,0,3,8510,929278,3,929327,2571,857
0,0,3,9024,2.64076e+06,2,2.6408e+06,2571,1285.5
0,0,3,9406,510926,7,810773,2571,367.286
